['271.25', 'Aug 20, 12:46', ' 13.9 (5.4%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.95', 'Aug 20, 15:30', ' 12.6 (4.9%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.95', 'Aug 20, 15:32', ' 12.6 (4.9%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 15:40', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 15:44', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 15:52', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 15:52', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 16:00', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 16:00', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 16:00', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 16:00', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 16:00', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 16:00', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 16:00', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 16:00', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 16:00', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 16:00', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
['269.55', 'Aug 20, 16:00', ' 12.2 (4.74%)', 'https://img-d05.moneycontrol.co.in/images/pricechart/new/grn_arrow.jpg']
